holdout_row,v2_probability,v3_probability,probability_delta,v2_prediction,v3_prediction,agreement,category
4161,0.3406389965400243,0.3808886752903473,0.04024967875032304,0,1,False,v2_stay_v3_churn
4962,0.07097554178747713,0.08424697255308007,0.013271430765602943,0,0,True,both_stay
5414,0.07348495633674279,0.0788029233524963,0.005317967015753516,0,0,True,both_stay
3321,0.02541117406321143,0.03326136480614042,0.007850190742928989,0,0,True,both_stay
30,0.8140291268443294,0.7855308688413629,-0.02849825800296646,1,1,True,both_churn
2505,0.17286958264965074,0.17345970749731357,0.0005901248476628262,0,0,True,both_stay
7995,0.16042579172132862,0.12154401446659635,-0.03888177725473227,0,0,True,both_stay
4502,0.498337356799048,0.4709145415971204,-0.02742281520192763,0,1,False,v2_stay_v3_churn
9457,0.10141654886179978,0.11121485283205697,0.009798303970257188,0,0,True,both_stay
9746,0.26232814663652926,0.26434738322475304,0.002019236588223783,0,0,True,both_stay
8874,0.217548136954764,0.24443911629339077,0.026890979338626775,0,0,True,both_stay
4048,0.17262974845189527,0.20059463170033834,0.027964883248443068,0,0,True,both_stay
6537,0.19440592525735878,0.2253358614700135,0.03092993621265472,0,0,True,both_stay
2851,0.6353720849227712,0.6153183413948523,-0.020053743527918888,1,1,True,both_churn
8341,0.028117935866030785,0.03673698164992828,0.008619045783897494,0,0,True,both_stay
3292,0.0641932641828849,0.07737263252009736,0.013179368337212463,0,0,True,both_stay
8941,0.030900619117441425,0.03652928324633988,0.005628664128898456,0,0,True,both_stay
8839,0.07348495633674279,0.0788029233524963,0.005317967015753516,0,0,True,both_stay
6041,0.44475394082970937,0.4676465878992639,0.022892647069554517,0,1,False,v2_stay_v3_churn
7747,0.0334614435528117,0.0387940137587786,0.005332570205966898,0,0,True,both_stay
259,0.1616148848222753,0.1883159442387051,0.026701059416429807,0,0,True,both_stay
9435,0.060348413204375735,0.05934246281724618,-0.001005950387129556,0,0,True,both_stay
9552,0.20788346250689518,0.2480050702004847,0.04012160769358952,0,0,True,both_stay
8578,0.6157314827315938,0.561631399982304,-0.05410008274928979,1,1,True,both_churn
3417,0.3265441043590939,0.30744828866202406,-0.019095815697069862,0,0,True,both_stay
4368,0.14945106922772758,0.1283929421144143,-0.021058127113313285,0,0,True,both_stay
8180,0.2880560573623857,0.2796700615627891,-0.00838599579959659,0,0,True,both_stay
1929,0.2665158728090256,0.2519040201799237,-0.014611852629101918,0,0,True,both_stay
8549,0.06949956962557091,0.05749903209249039,-0.012000537533080523,0,0,True,both_stay
4901,0.07288135841322428,0.24051799134201268,0.1676366329287884,0,0,True,both_stay
2342,0.41612188493148144,0.40410723004257604,-0.012014654888905407,0,1,False,v2_stay_v3_churn
6473,0.027415791277802404,0.03351349146622442,0.006097700188422015,0,0,True,both_stay
3667,0.03674533145591203,0.03652928324633988,-0.00021604820957214776,0,0,True,both_stay
4820,0.028117935866030785,0.035337300320604274,0.007219364454573489,0,0,True,both_stay
6629,0.060348413204375735,0.06808189690744564,0.0077334837030699,0,0,True,both_stay
5673,0.027617550716757974,0.036678788052279684,0.009061237335521711,0,0,True,both_stay
1258,0.029114347998997394,0.03574811411845083,0.006633766119453436,0,0,True,both_stay
264,0.11241333188804202,0.12523058974543275,0.012817257857390726,0,0,True,both_stay
381,0.04781067932984601,0.046756268062713484,-0.0010544112671325295,0,0,True,both_stay
1978,0.060348413204375735,0.05775925710953004,-0.002589156094845696,0,0,True,both_stay
6623,0.11940546096366288,0.11759146541358267,-0.0018139955500802024,0,0,True,both_stay
8751,0.0325306113276271,0.03326136480614042,0.0007307534785133199,0,0,True,both_stay
9897,0.1502079685725876,0.24376653884776314,0.09355857027517553,0,0,True,both_stay
9959,0.17286958264965074,0.18966401852177925,0.016794435872128505,0,0,True,both_stay
6214,0.030694152308896834,0.04190400681892775,0.011209854510030919,0,0,True,both_stay
9964,0.027617550716757974,0.036678788052279684,0.009061237335521711,0,0,True,both_stay
6217,0.03671559958781725,0.04013588612756714,0.003420286539749892,0,0,True,both_stay
8089,0.21506395876695272,0.11204034321235727,-0.10302361555459545,0,0,True,both_stay
7455,0.14319695335614527,0.12800071585562034,-0.015196237500524928,0,0,True,both_stay
6361,0.04354715305886762,0.06284102231478174,0.01929386925591412,0,0,True,both_stay
9868,0.5092107433037438,0.4087551703241479,-0.10045557297959595,1,1,True,both_churn
54,0.2880560573623857,0.2796700615627891,-0.00838599579959659,0,0,True,both_stay
5227,0.04733008256870493,0.035035241276263694,-0.012294841292441239,0,0,True,both_stay
9371,0.11241333188804202,0.12523058974543275,0.012817257857390726,0,0,True,both_stay
1104,0.028156935275197834,0.03497506931205363,0.006818134036855796,0,0,True,both_stay
321,0.13516052682844668,0.11859632089745549,-0.016564205930991185,0,0,True,both_stay
175,0.13728864749041345,0.15190244216041215,0.014613794669998709,0,0,True,both_stay
2059,0.2591768294920719,0.2615673738350202,0.002390544342948331,0,0,True,both_stay
9082,0.047433451801344596,0.04834757542344472,0.0009141236221001242,0,0,True,both_stay
2153,0.15440486522949481,0.1559681898277924,0.001563324598297583,0,0,True,both_stay
6699,0.07072062255990921,0.07480209252267953,0.004081469962770312,0,0,True,both_stay
3433,0.17457269815223608,0.17334148772015298,-0.0012312104320831019,0,0,True,both_stay
5966,0.6657675314239214,0.4395412882419966,-0.2262262431819248,1,1,True,both_churn
5127,0.09334439290165568,0.058671554813614545,-0.034672838088041134,0,0,True,both_stay
9477,0.20788346250689518,0.2480050702004847,0.04012160769358952,0,0,True,both_stay
1942,0.45767243827348036,0.4709145415971204,0.013242103323640009,0,1,False,v2_stay_v3_churn
9584,0.24588881445821817,0.24949397764142703,0.0036051631832088593,0,0,True,both_stay
1010,0.40447702739507474,0.2959928365690328,-0.10848419082604194,0,0,True,both_stay
255,0.07018822261213534,0.09097674464968929,0.02078852203755395,0,0,True,both_stay
9687,0.09707372121109356,0.11769839116071223,0.020624669949618674,0,0,True,both_stay
2812,0.8583382665665897,0.5864593544255359,-0.27187891214105386,1,1,True,both_churn
7725,0.04073470379233876,0.043309867667513324,0.002575163875174563,0,0,True,both_stay
5832,0.12609978800920812,0.11646736117057425,-0.00963242683863387,0,0,True,both_stay
8970,0.11843462057186964,0.22800196277495985,0.10956734220309021,0,0,True,both_stay
6831,0.9737333670670654,0.9427866175402841,-0.030946749526781225,1,1,True,both_churn
5158,0.6101152074399764,0.6185866312964775,0.008471423856501126,1,1,True,both_churn
2795,0.058173802696662835,0.10471179609137803,0.04653799339471519,0,0,True,both_stay
1212,0.07758137561010486,0.08535307226082499,0.007771696650720125,0,0,True,both_stay
1724,0.03078407269161172,0.03506472017975378,0.0042806474881420635,0,0,True,both_stay
7857,0.02999268434379197,0.033245734436655835,0.0032530500928638663,0,0,True,both_stay
8790,0.1497423725160809,0.15190244216041215,0.0021600696443312417,0,0,True,both_stay
2917,0.23747921792635382,0.24297821884470552,0.005499000918351704,0,0,True,both_stay
9383,0.025018025549981327,0.03298026246774938,0.00796223691776805,0,0,True,both_stay
6859,0.1616148848222753,0.1883159442387051,0.026701059416429807,0,0,True,both_stay
2995,0.10941595338704099,0.11359655125689687,0.004180597869855876,0,0,True,both_stay
8754,0.1225138873175099,0.11326525776793951,-0.009248629549570384,0,0,True,both_stay
3760,0.15071300462570023,0.18771179370933877,0.036998789083638545,0,0,True,both_stay
4353,0.03694504702285242,0.03558661402165747,-0.001358433001194953,0,0,True,both_stay
6114,0.13550336756990852,0.11888154109981579,-0.016621826470092735,0,0,True,both_stay
9778,0.1293833803790576,0.1258984549357091,-0.0034849254433485244,0,0,True,both_stay
8462,0.6918920404159076,0.5898807543884653,-0.10201128602744225,1,1,True,both_churn
4023,0.22085237245722428,0.18771179370933877,-0.03314057874788551,0,0,True,both_stay
830,0.03969055795081677,0.036856695544953265,-0.002833862405863502,0,0,True,both_stay
1687,0.17286958264965074,0.17345970749731357,0.0005901248476628262,0,0,True,both_stay
4475,0.16577125423674482,0.25079254806516393,0.08502129382841911,0,0,True,both_stay
5778,0.09239528063604578,0.06122559122007753,-0.031169689415968253,0,0,True,both_stay
399,0.47458339889193546,0.30691253684365455,-0.1676708620482809,0,0,True,both_stay
5513,0.038479345414914295,0.035170880463260334,-0.003308464951653961,0,0,True,both_stay
9000,0.16046526615449572,0.17334148772015298,0.012876221565657264,0,0,True,both_stay
6421,0.08368158551266848,0.11511896573911477,0.03143738022644629,0,0,True,both_stay
5617,0.3406389965400243,0.3808886752903473,0.04024967875032304,0,1,False,v2_stay_v3_churn
2856,0.49367579940989986,0.47173318481801046,-0.021942614591889398,0,1,False,v2_stay_v3_churn
7228,0.10475047144033614,0.20306405070549435,0.09831357926515821,0,0,True,both_stay
5817,0.2996930402257617,0.21500706382571377,-0.08468597640004794,0,0,True,both_stay
3140,0.039148187444998726,0.03457620890304378,-0.004571978541954944,0,0,True,both_stay
5751,0.2731850415732421,0.25079254806516393,-0.02239249350807815,0,0,True,both_stay
3601,0.5431315011834308,0.6025944787634864,0.05946297758005559,1,1,True,both_churn
8293,0.12980561944883942,0.11759146541358267,-0.012214154035256747,0,0,True,both_stay
7423,0.046770799322171264,0.049098654186057765,0.0023278548638865013,0,0,True,both_stay
2043,0.027617550716757974,0.036678788052279684,0.009061237335521711,0,0,True,both_stay
4497,0.5641936151835935,0.5612764349153637,-0.0029171802682297354,1,1,True,both_churn
3523,0.16960749566116956,0.15254133619847046,-0.0170661594626991,0,0,True,both_stay
2588,0.11947060824973837,0.1248024709551848,0.00533186270544643,0,0,True,both_stay
6640,0.15810694811647924,0.1566070838658507,-0.0014998642506285353,0,0,True,both_stay
7883,0.16182620929573252,0.16248988110450105,0.0006636718087685289,0,0,True,both_stay
1616,0.2422392617571335,0.2551219871107793,0.012882725353645819,0,0,True,both_stay
2168,0.6183008966427436,0.6639972884968111,0.045696391854067486,1,1,True,both_churn
5578,0.24518261368430708,0.26102835694497944,0.015845743260672368,0,0,True,both_stay
5623,0.07758137561010486,0.08535307226082499,0.007771696650720125,0,0,True,both_stay
4227,0.15810694811647924,0.1566070838658507,-0.0014998642506285353,0,0,True,both_stay
4464,0.08089989236441067,0.07493912582857652,-0.005960766535834147,0,0,True,both_stay
8207,0.17970532834718583,0.19686108808009742,0.017155759732911585,0,0,True,both_stay
9950,0.6868008758455432,0.31361589255599037,-0.3731849832895528,1,0,False,v2_churn_v3_stay
6269,0.035563839388845414,0.05005409352115021,0.014490254132304793,0,0,True,both_stay
5363,0.9763752801139102,0.9461328195702196,-0.03024246054369062,1,1,True,both_churn
801,0.34597196194493046,0.14521106261633676,-0.2007608993285937,0,0,True,both_stay
287,0.14450381923032166,0.12499054049648402,-0.01951327873383764,0,0,True,both_stay
8107,0.22380151863400957,0.2588606263198595,0.03505910768584994,0,0,True,both_stay
5282,0.14450381923032166,0.12499054049648402,-0.01951327873383764,0,0,True,both_stay
3020,0.060348413204375735,0.058671554813614545,-0.0016768583907611906,0,0,True,both_stay
8930,0.16708903488861562,0.1941681777917761,0.027079142903160464,0,0,True,both_stay
2776,0.05979108462076889,0.0678075746545794,0.008016490033810511,0,0,True,both_stay
9018,0.6474049166039689,0.7952366635406601,0.1478317469366912,1,1,True,both_churn
1882,0.0349586149249083,0.034502104781054165,-0.0004565101438541372,0,0,True,both_stay
8654,0.07758137561010486,0.08535307226082499,0.007771696650720125,0,0,True,both_stay
2895,0.5047766218622218,0.5419736977597159,0.0371970758974941,1,1,True,both_churn
456,0.16239053588753163,0.12846969372287345,-0.03392084216465818,0,0,True,both_stay
307,0.035408960626854225,0.04190400681892775,0.006495046192073528,0,0,True,both_stay
5949,0.35078282966225116,0.399815271243231,0.04903244158097986,0,1,False,v2_stay_v3_churn
8739,0.44613495328663505,0.5575740562708126,0.11143910298417753,0,1,False,v2_stay_v3_churn
7302,0.19853604142435735,0.14789230227854197,-0.05064373914581538,0,0,True,both_stay
7786,0.013243417389321532,0.03466467958574317,0.02142126219642164,0,0,True,both_stay
3882,0.04369686321622065,0.03443504665158727,-0.00926181656463338,0,0,True,both_stay
6376,0.5026221257645315,0.483025063188047,-0.01959706257648447,1,1,True,both_churn
6573,0.1370729515656257,0.1523843491978342,0.015311397632208484,0,0,True,both_stay
8270,0.1278646585626952,0.12746041799235458,-0.00040424057034060823,0,0,True,both_stay
1748,0.13410974201907333,0.1311228935761047,-0.0029868484429686204,0,0,True,both_stay
3154,0.1987310819970078,0.24211758271705666,0.04338650072004885,0,0,True,both_stay
5132,0.12965906338132346,0.3008212253254576,0.1711621619441341,0,0,True,both_stay
9273,0.02095633139432192,0.03245570446998055,0.011499373075658629,0,0,True,both_stay
6491,0.03487594192563999,0.034369672211515205,-0.0005062697141247838,0,0,True,both_stay
7611,0.05267281486196312,0.058671554813614545,0.005998739951651427,0,0,True,both_stay
7373,0.058599589554178516,0.05749903209249039,-0.0011005574616881272,0,0,True,both_stay
1012,0.039148187444998726,0.03489555010359905,-0.004252637341399676,0,0,True,both_stay
2516,0.047433451801344596,0.04857549374098752,0.0011420419396429224,0,0,True,both_stay
8076,0.11088978543353063,0.1559681898277924,0.045078404394261765,0,0,True,both_stay
9697,0.1754851900845954,0.24443911629339077,0.06895392620879537,0,0,True,both_stay
6345,0.030076949534092966,0.04311247968749532,0.013035530153402353,0,0,True,both_stay
5319,0.012266803503628222,0.02828857211699624,0.01602176861336802,0,0,True,both_stay
5170,0.03694504702285242,0.03558661402165747,-0.001358433001194953,0,0,True,both_stay
5517,0.038479345414914295,0.035170880463260334,-0.003308464951653961,0,0,True,both_stay
5300,0.03819887304489268,0.036856695544953265,-0.0013421774999394162,0,0,True,both_stay
7225,0.035408960626854225,0.04190400681892775,0.006495046192073528,0,0,True,both_stay
2704,0.03118541485283621,0.032425603359025064,0.0012401885061888544,0,0,True,both_stay
7148,0.0325306113276271,0.03326136480614042,0.0007307534785133199,0,0,True,both_stay
4192,0.2060443290213063,0.22800196277495985,0.02195763375365356,0,0,True,both_stay
3174,0.1159243848167253,0.11283457421718768,-0.0030898105995376263,0,0,True,both_stay
6477,0.030900619117441425,0.03652928324633988,0.005628664128898456,0,0,True,both_stay
1348,0.11255996544866254,0.12499054049648402,0.012430575047821482,0,0,True,both_stay
490,0.07018297068511033,0.09789140349841186,0.02770843281330153,0,0,True,both_stay
3088,0.07337916575907405,0.10950656736966628,0.03612740161059223,0,0,True,both_stay
1889,0.11334430884270522,0.11426069687723905,0.0009163880345338382,0,0,True,both_stay
2533,0.18488246487461474,0.21916464070336636,0.03428217582875162,0,0,True,both_stay
9608,0.10920250532153147,0.1260902599033275,0.016887754581796033,0,0,True,both_stay
6927,0.17457269815223608,0.1740263994601643,-0.0005462986920717894,0,0,True,both_stay
470,0.1025028912466398,0.11256474678261681,0.010061855535977007,0,0,True,both_stay
3135,0.21498266719108286,0.19199833954341586,-0.022984327647667002,0,0,True,both_stay
1160,0.1497423725160809,0.15190244216041215,0.0021600696443312417,0,0,True,both_stay
6970,0.060742901985205947,0.14394736218104232,0.08320446019583637,0,0,True,both_stay
675,0.060348413204375735,0.06808189690744564,0.0077334837030699,0,0,True,both_stay
2900,0.1517218862300834,0.5813818143086302,0.4296599280785468,0,1,False,v2_stay_v3_churn
3631,0.055955821287715986,0.09990607327888949,0.04395025199117351,0,0,True,both_stay
917,0.49367579940989986,0.47173318481801046,-0.021942614591889398,0,1,False,v2_stay_v3_churn
7884,0.15810694811647924,0.1566070838658507,-0.0014998642506285353,0,0,True,both_stay
3682,0.11384922302723187,0.11699170240838645,0.0031424793811545837,0,0,True,both_stay
1446,0.15599289962304497,0.1333402181232517,-0.02265268149979327,0,0,True,both_stay
3467,0.07445734352726478,0.08850271120268587,0.014045367675421083,0,0,True,both_stay
2406,0.14450381923032166,0.12499054049648402,-0.01951327873383764,0,0,True,both_stay
3332,0.14145802604620167,0.13193491053524362,-0.009523115510958052,0,0,True,both_stay
3832,0.05101255340933686,0.04719191617390667,-0.003820637235430191,0,0,True,both_stay
7664,0.1497423725160809,0.15190244216041215,0.0021600696443312417,0,0,True,both_stay
6858,0.5625029997011433,0.4847853598979912,-0.07771763980315205,1,1,True,both_churn
563,0.5238616430004375,0.4926101075850926,-0.03125153541534487,1,1,True,both_churn
4742,0.413476319582679,0.24471955300090684,-0.16875676658177216,0,0,True,both_stay
1471,0.7697461901267518,0.6165114970822818,-0.15323469304447002,1,1,True,both_churn
910,0.047433451801344596,0.04857549374098752,0.0011420419396429224,0,0,True,both_stay
8776,0.10920250532153147,0.1260902599033275,0.016887754581796033,0,0,True,both_stay
247,0.01618594695729026,0.02936086803377155,0.01317492107648129,0,0,True,both_stay
9074,0.06289414406506937,0.07524834189089145,0.012354197825822089,0,0,True,both_stay
7546,0.17077812001347872,0.09465356270444603,-0.0761245573090327,0,0,True,both_stay
1244,0.0971706928438366,0.07183962790422026,-0.025331064939616343,0,0,True,both_stay
676,0.060348413204375735,0.05934246281724618,-0.001005950387129556,0,0,True,both_stay
5674,0.029155117232786496,0.03490913315512755,0.0057540159223410554,0,0,True,both_stay
4003,0.01618594695729026,0.02936086803377155,0.01317492107648129,0,0,True,both_stay
2125,0.16182620929573252,0.16248988110450105,0.0006636718087685289,0,0,True,both_stay
2518,0.9657210753704761,0.9449348121615108,-0.020786263208965372,1,1,True,both_churn
7409,0.07395382331174043,0.08765782125958621,0.013703997947845784,0,0,True,both_stay
8144,0.03058113567429632,0.035123167833052936,0.004542032158756617,0,0,True,both_stay
7440,0.5118810506602727,0.5442133121852792,0.03233226152500657,1,1,True,both_churn
4367,0.6647933628425794,0.639716980642933,-0.025076382199646363,1,1,True,both_churn
3505,0.5350257435253731,0.4805019210319698,-0.05452382249340332,1,1,True,both_churn
8182,0.15810694811647924,0.1566070838658507,-0.0014998642506285353,0,0,True,both_stay
9627,0.14145802604620167,0.13193491053524362,-0.009523115510958052,0,0,True,both_stay
8810,0.019566096617436565,0.0320202661331262,0.012454169515689638,0,0,True,both_stay
5862,0.07105626304329818,0.07577579404708583,0.00471953100378765,0,0,True,both_stay
7841,0.365506161273391,0.483025063188047,0.11751890191465603,0,1,False,v2_stay_v3_churn
330,0.2141385401218799,0.24211758271705666,0.02797904259517675,0,0,True,both_stay
931,0.05978941251289117,0.07701624589892124,0.017226833386030073,0,0,True,both_stay
1585,0.15601333606714074,0.1283929421144143,-0.027620393952726446,0,0,True,both_stay
2530,0.49367579940989986,0.47173318481801046,-0.021942614591889398,0,1,False,v2_stay_v3_churn
9982,0.365506161273391,0.483025063188047,0.11751890191465603,0,1,False,v2_stay_v3_churn
3997,0.6868008758455432,0.31361589255599037,-0.3731849832895528,1,0,False,v2_churn_v3_stay
2281,0.2945804778273186,0.2521202501238847,-0.042460227703433884,0,0,True,both_stay
6280,0.1165174603011399,0.11313172661171868,-0.0033857336894212164,0,0,True,both_stay
6590,0.0790292019446193,0.04499412463202295,-0.034035077312596355,0,0,True,both_stay
8197,0.6617037777224747,0.6187976570609083,-0.042906120661566405,1,1,True,both_churn
6282,0.03657575295940906,0.03301293539765487,-0.0035628175617541946,0,0,True,both_stay
5746,0.24024880323985012,0.24712422647647184,0.006875423236621714,0,0,True,both_stay
2417,0.12025174596010772,0.12720211238428447,0.006950366424176749,0,0,True,both_stay
5873,0.27469817154401166,0.25079254806516393,-0.023905623478847726,0,0,True,both_stay
416,0.42135940045782416,0.5575740562708126,0.13621465581298842,0,1,False,v2_stay_v3_churn
3200,0.09530426202745824,0.1179910554703813,0.022686793442923056,0,0,True,both_stay
3000,0.07269151643657014,0.0766786327232904,0.0039871162867202575,0,0,True,both_stay
6391,0.17457269815223608,0.18851259519622018,0.0139398970439841,0,0,True,both_stay
4290,0.13381288368168762,0.1179910554703813,-0.015821828211306316,0,0,True,both_stay
3904,0.2339292224098299,0.25711279799959613,0.02318357558976622,0,0,True,both_stay
7825,0.027211075762307708,0.032706203201492215,0.005495127439184507,0,0,True,both_stay
1253,0.3181221750447433,0.2729737473197664,-0.0451484277249769,0,0,True,both_stay
3413,0.06226985231580789,0.06768602631018268,0.005416173994374794,0,0,True,both_stay
1598,0.44938811251829097,0.5859055511787151,0.13651743866042415,0,1,False,v2_stay_v3_churn
5883,0.176096918073298,0.1894609275072169,0.01336400943391891,0,0,True,both_stay
9893,0.27469817154401166,0.25079254806516393,-0.023905623478847726,0,0,True,both_stay
9565,0.9798350031827694,0.9627140922452617,-0.017120910937507672,1,1,True,both_churn
9487,0.11947060824973837,0.1248024709551848,0.00533186270544643,0,0,True,both_stay
1689,0.1497423725160809,0.15190244216041215,0.0021600696443312417,0,0,True,both_stay
923,0.02600407133932681,0.07753737467085167,0.051533303331524866,0,0,True,both_stay
997,0.6128027751139737,0.5647650244877208,-0.04803775062625293,1,1,True,both_churn
2001,0.03387756459391091,0.03355260141091417,-0.0003249631829967403,0,0,True,both_stay
6236,0.1616148848222753,0.1883159442387051,0.026701059416429807,0,0,True,both_stay
5053,0.10141654886179978,0.11121485283205697,0.009798303970257188,0,0,True,both_stay
9172,0.19450120660742545,0.22473171094064717,0.03023050433322172,0,0,True,both_stay
6921,0.20472644575841428,0.22473171094064717,0.02000526518223289,0,0,True,both_stay
7420,0.14041638572410636,0.18771179370933877,0.04729540798523241,0,0,True,both_stay
2717,0.06140737136420026,0.0931456187805747,0.03173824741637444,0,0,True,both_stay
7211,0.060348413204375735,0.057543885755195236,-0.0028045274491804995,0,0,True,both_stay
7233,0.1906353898249263,0.1894681030578134,-0.0011672867671129183,0,0,True,both_stay
9931,0.16133400337932813,0.1283929421144143,-0.032941061264913835,0,0,True,both_stay
9353,0.1881960041279912,0.1846323703385886,-0.0035636337894026093,0,0,True,both_stay
3011,0.13516052682844668,0.11859632089745549,-0.016564205930991185,0,0,True,both_stay
2485,0.17457269815223608,0.18771179370933877,0.013139095557102687,0,0,True,both_stay
3233,0.15810694811647924,0.1566070838658507,-0.0014998642506285353,0,0,True,both_stay
1819,0.1425256665849485,0.16067981691713495,0.018154150332186453,0,0,True,both_stay
8831,0.24588881445821817,0.24949397764142703,0.0036051631832088593,0,0,True,both_stay
8239,0.0369047298355099,0.035443357142151244,-0.0014613726933586577,0,0,True,both_stay
7553,0.1497423725160809,0.15190244216041215,0.0021600696443312417,0,0,True,both_stay
4443,0.07966825697309962,0.045802191552486764,-0.03386606542061286,0,0,True,both_stay
2534,0.16960749566116956,0.15254133619847046,-0.0170661594626991,0,0,True,both_stay
8917,0.17437545204893506,0.22447686491450322,0.05010141286556816,0,0,True,both_stay
8712,0.04073470379233876,0.043309867667513324,0.002575163875174563,0,0,True,both_stay
2540,0.44475394082970937,0.4676465878992639,0.022892647069554517,0,1,False,v2_stay_v3_churn
3878,0.03774196048520651,0.036348663899005554,-0.001393296586200958,0,0,True,both_stay
721,0.07758137561010486,0.08535307226082499,0.007771696650720125,0,0,True,both_stay
8717,0.44433370656684656,0.40600056183948147,-0.0383331447273651,0,1,False,v2_stay_v3_churn
3885,0.4587667239239034,0.28396468563809424,-0.17480203828580915,0,0,True,both_stay
9328,0.035408960626854225,0.04190400681892775,0.006495046192073528,0,0,True,both_stay
958,0.07882323318469908,0.11075470252992037,0.031931469345221286,0,0,True,both_stay
9939,0.268452072069517,0.2715539346898528,0.0031018626203357935,0,0,True,both_stay
3243,0.09288371030839031,0.11511896573911477,0.022235255430724465,0,0,True,both_stay
7405,0.1342493435012886,0.12945930777130263,-0.004790035729985959,0,0,True,both_stay
2794,0.6375926319707172,0.6185866312964775,-0.019006000674239742,1,1,True,both_churn
2432,0.19440592525735878,0.2253358614700135,0.03092993621265472,0,0,True,both_stay
3274,0.1421473548886631,0.12486050194641239,-0.0172868529422507,0,0,True,both_stay
5950,0.9654928249201582,0.9397712137891702,-0.02572161113098803,1,1,True,both_churn
5043,0.09019756024077012,0.11701667582566277,0.026819115584892653,0,0,True,both_stay
5421,0.05979108462076889,0.0678075746545794,0.008016490033810511,0,0,True,both_stay
7458,0.2669406724169405,0.38030816117583816,0.11336748875889763,0,1,False,v2_stay_v3_churn
6433,0.6949389119685655,0.6362795318954896,-0.05865938007307592,1,1,True,both_churn
69,0.18499206401308513,0.11429575090229394,-0.07069631311079119,0,0,True,both_stay
3776,0.15599289962304497,0.1333402181232517,-0.02265268149979327,0,0,True,both_stay
5926,0.2139260526486021,0.25412500218383144,0.040198949535229345,0,0,True,both_stay
3443,0.1708426298825986,0.1645360302961487,-0.0063065995864499125,0,0,True,both_stay
763,0.03637281938873132,0.09324196192719414,0.05686914253846282,0,0,True,both_stay
2578,0.06049533936210089,0.10714464102991754,0.046649301667816646,0,0,True,both_stay
4657,0.35244907587116303,0.2551219871107793,-0.0973270887603837,0,0,True,both_stay
8514,0.14350878588182198,0.1187566463879195,-0.02475213949390248,0,0,True,both_stay
4781,0.2139260526486021,0.25412500218383144,0.040198949535229345,0,0,True,both_stay
4155,0.26059476294192413,0.24712422647647184,-0.013470536465452293,0,0,True,both_stay
4234,0.08643360406187982,0.08535307226082499,-0.0010805318010548293,0,0,True,both_stay
7930,0.05267281486196312,0.058671554813614545,0.005998739951651427,0,0,True,both_stay
8755,0.660971141384215,0.6157919226833087,-0.04517921870090624,1,1,True,both_churn
300,0.019247213378680142,0.03229451520250378,0.013047301823823639,0,0,True,both_stay
4323,0.3413752612000715,0.37998867503252143,0.03861341383244993,0,1,False,v2_stay_v3_churn
4207,0.15873292162334926,0.17334148772015298,0.014608566096803721,0,0,True,both_stay
1587,0.058599589554178516,0.05749903209249039,-0.0011005574616881272,0,0,True,both_stay
5199,0.03387756459391091,0.03355260141091417,-0.0003249631829967403,0,0,True,both_stay
3958,0.11070467807335511,0.11326525776793951,0.0025605796945843973,0,0,True,both_stay
1034,0.11365273388794668,0.16327077121088573,0.049618037322939054,0,0,True,both_stay
6086,0.10143510936791823,0.057501104235142354,-0.04393400513277588,0,0,True,both_stay
6690,0.13516052682844668,0.11859632089745549,-0.016564205930991185,0,0,True,both_stay
6556,0.7089024785379962,0.6477018886213631,-0.06120058991663302,1,1,True,both_churn
8954,0.6236080306165208,0.6185866312964775,-0.005021399320043307,1,1,True,both_churn
4537,0.03346783975191497,0.03694450472414656,0.003476664972231591,0,0,True,both_stay
3033,0.3581204556415802,0.07788793677288308,-0.2802325188686971,0,0,True,both_stay
5592,0.02114003709347856,0.02761979042407799,0.006479753330599431,0,0,True,both_stay
7230,0.05932306106718743,0.057219215074014416,-0.002103845993173016,0,0,True,both_stay
4614,0.03058113567429632,0.035123167833052936,0.004542032158756617,0,0,True,both_stay
1026,0.03819887304489268,0.036856695544953265,-0.0013421774999394162,0,0,True,both_stay
9035,0.11305855813128855,0.16076267251820933,0.04770411438692078,0,0,True,both_stay
2337,0.030694152308896834,0.04190400681892775,0.011209854510030919,0,0,True,both_stay
9933,0.47877830854285364,0.48659089484742296,0.007812586304569324,0,1,False,v2_stay_v3_churn
4331,0.07860319931230055,0.12329220224048172,0.044689002928181176,0,0,True,both_stay
4908,0.6319403837808981,0.6150791781722019,-0.016861205608696195,1,1,True,both_churn
8025,0.06991800957516256,0.11426069687723905,0.044342687302076494,0,0,True,both_stay
9025,0.10941595338704099,0.11359655125689687,0.004180597869855876,0,0,True,both_stay
3698,0.019265948658709307,0.034935103072363284,0.015669154413653977,0,0,True,both_stay
1041,0.03281707966926913,0.03506472017975378,0.0022476405104846497,0,0,True,both_stay
762,0.15810694811647924,0.1566070838658507,-0.0014998642506285353,0,0,True,both_stay
6008,0.042521092745810084,0.039913295451458615,-0.002607797294351469,0,0,True,both_stay
1230,0.046770799322171264,0.049098654186057765,0.0023278548638865013,0,0,True,both_stay
7557,0.023532515963564624,0.035443357142151244,0.01191084117858662,0,0,True,both_stay
9858,0.2665158728090256,0.2519040201799237,-0.014611852629101918,0,0,True,both_stay
3028,0.11695966877884038,0.24659234404905175,0.12963267527021138,0,0,True,both_stay
